44870007	Z722	true
307048004	#NC	true
976791000000107	#NC	true
190634004	D513	true
870588003	U071	true
185351004	Z020	true
987891000000105	Z729	true
90176007	J038	true
44186003	F519	true
160770002	Z719	true
1025741000000103	#NC	true
494311000000100	#NC	true
28127009	#NC	true
987891000000105	Z720	true
976871000000103	#NC	true
976911000000101	#NC	true
278543008	#NC	true
405737000	B279	true
1047281000000107	#NC	true
247441003	L538	true
445123002	#NC	true
1092031000000108	Z864	true
185351004	Z026	true
417532002	Z910	true
162340000	H903	true
386661006	P818	true
195967001	J458	true
56717001	A169	true
267036007	I501	true
79890006	F508	true
160631001	#NC	true
405737000	A168	true
870588003	U072	true
286369003	#NC	true
166603001	R945	true
233604007	J171A	true
267067009	N23X	true
203191000000107	#NC	true
160621008	Z864	true
233604007	J170A	true
240706001	P375	true
204751000000101	#NC	true
267095009	F800	true
866151004	U072	true
72934000	N771A	true
165232002	R32X	true
976651000000108	#NC	true
44870007	Z864	true
90781000119102	E112D	true
198130006	N739	true
288578001	#NC	true
119731000146105	I430A	true
408968008	Z300	true
439724007	Z824	true
49650001	R309	true
58972000	R391	true
386661006	R509	true
160734000	#NC	true
505001000000109	X443	true
976751000000104	#NC	true
190633005	E538	true
1363851000000101	Z282	true
723620004	Z269	true
506931000000109	#NC	true
858301000000107	R730	true
127013003	E142D	true
198130006	N738	true
62744007	R060	true
271825005	J80X	true
119981000146107	R060	true
26079004	G253	true
987891000000105	Z722	true
11466000	R188	true
21522001	R104	true
880529761000119102	J22X	true
870590002	U071	true
413763001	#NC	true
160938009	#NC	true
233604007	J188	true
413765008	#NC	true
719393008	#NC	true
23971007	R11X	true
11466000	R182	true
882784691000119100	J128	true
395108007	#NC	true
169491004	Z305	true
224363007	#NC	true
985151000000100	X449	true
44186003	G471	true
268519009	E139	true
95388000	R529	true
35240004	D501	true
162340000	H902	true
119981000146107	U072	true
279039007	M511D	true
1324581000000102	#NC	true
315213009	#NC	true
976711000000103	#NC	true
1464661000000106	#NC	true
275937001	Z803	true
371973000	C542	true
427970008	E059	true
224256005	#NC	true
1156270003	Z282	true
271398006	#NC	true
286051000000109	#NC	true
90781000119102	E112D	true
160592001	F102	true
824401000000105	#NC	true
240706001	B374	true
267036007	I509	true
197927001	P393	true
266940006	#NC	true
13791008	R53X	true
166816003	R748	true
160629005	#NC	true
197927001	O234	true
279039007	G551A	true
134274008	#NC	true
302767002	Z636	true
59621000	O100	true
129078005	#NC	true
95388000	R522	true
162340000	H908	true
160603005	F171	true
33553000	Z634	true
168379004	#NC	true
91175000	G406	true
767621000000102	#NC	true
21522001	R103	true
1240531000000103	B972	true
1240531000000103	I400	true
405737000	J020	true
365981007	#NC	true
59621000	I129	true
284523002	B49X	true
160577002	Z721	true
309080005	R798	true
189486241000119100	U071	true
224485002	#NC	true
160638007	#NC	true
23924001	R098	true
1484831000000102	#NC	true
315571004	#NC	true
44054006	O241	true
77386006	Z33X	true
26079004	R251	true
46206005	F341	true
275937001	Z804	true
190633005	E648	true
44186003	F514	true
34486009	E059	true
91935009	Z910	true
46206005	F138	true
414041006	#NC	true
59621000	O109	true
396152005	R798	true
119741000146102	H131A	true
275937001	Z805	true
267036007	J451	true
698678003	#NC	true
419076005	T781	true
162340000	H910	true
35240004	D509	true
394871007	#NC	true
397540003	H545	true
987891000000105	Z724	true
21522001	R100	true
138389411000119105	J208	true
72934000	B373D	true
162148004	#NC	true
247411000000106	#NC	true
275937001	Z806	true
81953000	I200	true
160939001	#NC	true
44186003	F512	true
285035003	Z748	true
267076002	R458	true
269175006	D563	true
3110003	H669	true
275937001	Z808	true
48782003	O809	true
161138004	Z550	true
366979004	R458	true
408519004	#NC	true
405737000	J312	true
165645009	#NC	true
46206005	F319	true
386661006	T670	true
79015004	R452	true
267095009	F840	true
698909009	#NC	true
719754002	#NC	true
59621000	O104	true
162340000	H911	true
59021001	I200	true
161481007	Z866	true
801101000000107	#NC	true
247641000000105	X442	true
27942005	R570	true
197940006	R31X	true
711563001	#NC	true
29857009	R071	true
46206005	F148	true
867331000000107	E559	true
425578005	#NC	true
279992002	R296	true
846686009	L299	true
233604007	J189	true
723620004	Z258	true
59621000	I131	true
160617001	Z864	true
405737000	A500	true
1104901000000103	C878	true
281239006	J451	true
80313002	R002	true
279039007	M545	true
1082461000000109	X443	true
268519009	O249	true
160689007	#NC	true
161971004	#NC	true
310502008	Z724	true
160575005	#NC	true
46206005	F349	true
1325171000000109	U072	true
3135009	H623A	true
882784691000119100	U072	true
976891000000104	#NC	true
297242006	Z824	true
161561009	Z872	true
160576006	Z721	true
401269004	#NC	true
1240591000000102	#NC	true
1324781000000109	Z280	true
515741000000106	#NC	true
160652009	#NC	true
160268005	#NC	true
268519009	E109	true
160579004	#NC	true
55442000	R060	true
271825005	R060	true
271594007	R55X	true
1092561000000107	#NC	true
44186003	F510	true
38341003	O16X	true
1240581000000104	#NC	true
249288007	R391	true
878401000000104	#NC	true
195967001	I501	true
78104003	R11X	true
267095009	R478	true
426026005	#NC	true
862031000000107	#NC	true
228277002	#NC	true
76334006	X353	true
134417007	#NC	true
43381005	Z587	true
29857009	R073	true
267095009	F808	true
407559004	#NC	true
386661006	R508	true
985151000000100	X441	true
65568007	F172	true
42035005	#NC	true
275928001	Z911	true
520491000000109	#NC	true
160582009	#NC	true
266920004	#NC	true
160605003	F171	true
163020007	#NC	true
268519009	E149	true
59621000	I119	true
419076005	L272	true
199361000000101	#NC	true
34486009	E053	true
161138004	Z558	true
95388000	R520	true
407659006	#NC	true
301747008	#NC	true
527211000000100	E972	true
266924008	Z864	true
77692006	G474	true
230821000000102	U505	true
281018007	Z864	true
170635006	#NC	true
987891000000105	Z723	true
27942005	R579	true
267036007	P220	true
27942005	R571	true
408968008	Z309	true
870591003	U072	true
375211000000108	#NC	true
267038008	R600	true
105493001	#NC	true
162755006	#NC	true
11466000	R171	true
285034004	#NC	true
44054006	E118	true
3135009	H622A	true
285055002	Z974	true
407657008	#NC	true
160270001	#NC	true
267036007	P228	true
161508001	Z867	true
267095009	F985	true
267036007	J459	true
736601004	E971	true
413760003	#NC	true
231501003	F402	true
266895004	Z824	true
46206005	F158	true
166830008	R748	true
197541000000101	F171	true
446172000	#NC	true
160402005	Z833	true
315580004	#NC	true
110299009	#NC	true
134278006	#NC	true
228453005	#NC	true
59621000	I120	true
162116003	F453	true
185351004	Z025	true
267036007	J450	true
674814021000119106	J80X	true
267036007	N19X	true
129035000	#NC	true
197541000000101	F111	true
275104002	Z823	true
15920121000119103	T881	true
424860001	Z596	true
416855002	Z833	true
247631000000101	X443	true
361055000	F191	true
852071000000103	#NC	true
127013003	E142D	true
786063001	#NC	true
353991000000105	#NC	true
84229001	F480	true
29857009	R074	true
987891000000105	Z721	true
185351004	Z024	true
408533004	#NC	true
162340000	H900	true
284523002	J410	true
1324681000000101	X442	true
804881000000105	#NC	true
129062008	#NC	true
401122004	Z824	true
405737000	A564	true
408363009	#NC	true
224492007	#NC	true
51476001	J00X	true
527211000000100	E979	true
700228005	#NC	true
405737000	B085	true
870591003	U071	true
674814021000119106	J80X	true
162156001	N898	true
91175000	G404	true
2528003	B349	true
247472004	L503	true
275123009	Z824	true
224493002	#NC	true
193462001	G470	true
86933000	Z721	true
880529761000119102	U072	true
134286006	#NC	true
771901000000100	#NC	true
9826008	P391	true
1324871000000102	#NC	true
46206005	F063	true
160639004	#NC	true
266919005	#NC	true
3135009	H621A	true
29857009	I209	true
161938003	#NC	true
53496003	E136	true
134420004	#NC	true
224221006	#NC	true
987891000000105	Z726	true
313149002	#NC	true
162397003	R070	true
248611000000108	#NC	true
105531004	Z599	true
366171000000107	#NC	true
815391000000101	#NC	true
1324691000000104	X442	true
233604007	P239	true
62315008	A099	true
54823002	E038	true
371973000	C538	true
44186003	G479	true
90781000119102	N083A	true
195967001	J459	true
167225007	#NC	true
1300721000000109	U071	true
271771009	M254	true
34436003	R31X	true
44054006	E119	true
288600000	#NC	true
139394000	F453	true
405737000	B002	true
870588003	A419	true
162340000	H907	true
16514006	#NC	true
185351004	Z021	true
34486009	E054	true
198130006	O863	true
27942005	T794	true
870589006	U071	true
160612007	#NC	true
68962001	M791	true
190634004	E538	true
271787007	R55X	true
45089002	#NC	true
127783003	E932	true
160578007	#NC	true
413762006	#NC	true
445076009	#NC	true
266897007	Z824	true
185351004	Z022	true
267036007	P229	true
401066000	Z824	true
401229000	R458	true
34486009	E050	true
427970008	E052	true
723620004	Z278	true
38341003	I10X	true
419076005	T784	true
63901009	N508	true
987891000000105	Z728	true
293432006	Y526	true
1325161000000102	U074	true
228452000	#NC	true
527211000000100	E978	true
139394000	R35X	true
160585006	#NC	true
888111000000103	R875	true
224127003	#NC	true
315570003	#NC	true
371973000	C541	true
703138006	O241	true
720376002	#NC	true
782555009	Z910	true
161147007	#NC	true
591000119102	Z281	true
247472004	L505	true
3135009	H608	true
228445002	#NC	true
247441003	L539	true
267038008	R609	true
119741000146102	U071	true
699376002	R220	true
310253005	#NC	true
288583009	#NC	true
197541000000101	F141	true
386661006	O752	true
417312002	Z035	true
68566005	O862	true
870590002	B972	true
80313002	F453	true
134270004	#NC	true
302870006	E781	true
301961000000107	#NC	true
134439009	Z824	true
81953000	R072	true
408968008	Z308	true
308438006	#NC	true
34486009	P721	true
27942005	R572	true
266939009	#NC	true
59621000	I132	true
119751000146104	R509	true
859641000000109	X443	true
59621000	O101	true
224133007	#NC	true
268519009	O243	true
11466000	R178	true
160655006	#NC	true
445512009	I251	true
427970008	E055	true
408512008	E668	true
413076004	#NC	true
49650001	F453	true
366211000000105	#NC	true
72934000	B373D	true
1324741000000101	Z281	true
91934008	Z910	true
266896003	Z824	true
1240561000000108	B972	true
162340000	H904	true
91175000	F445	true
169477005	Z301	true
703138006	E119	true
228523000	Z587	true
91175000	P90X	true
987891000000105	Z725	true
427970008	P721	true
405737000	B271	true
160725005	Z602	true
169082008	#NC	true
976671000000104	#NC	true
233604007	J173A	true
314940005	Z038	true
284774007	#NC	true
84445001	M256	true
440661002	#NC	true
24184005	R030	true
281239006	J450	true
707447008	J451	true
275122004	Z824	true
704497002	#NC	true
386807006	F067	true
161125007	#NC	true
81953000	R071	true
371973000	C549	true
981781000000107	#NC	true
309252004	Z550	true
674814021000119106	B972	true
213020009	Z910	true
87522002	D500	true
365112008	#NC	true
267036007	J458	true
266894000	Z824	true
421262002	#NC	true
228279004	#NC	true
405737000	J101	true
43724002	R688	true
195967001	J46X	true
162340000	H905	true
1324741000000101	Z282	true
1325181000000106	U072	true
275306006	#NC	true
707445000	J451	true
247472004	L504	true
119731000146105	U071	true
870589006	N179	true
971801000000103	#NC	true
764841000000100	#NC	true
224253002	#NC	true
230821000000102	U509	true
105531004	Z598	true
397540003	H540	true
224520008	#NC	true
427970008	E053	true
46206005	F340	true
1324721000000108	Z281	true
817951000000100	#NC	true
197541000000101	F101	true
267095009	R471	true
275937001	Z802	true
134282008	#NC	true
515711000000105	#NC	true
185351004	Z029	true
57676002	M255	true
976631000000101	#NC	true
9826008	H108	true
473074004	#NC	true
751311000000102	#NC	true
394967008	Z038	true
395109004	#NC	true
38070000	#NC	true
81953000	I209	true
79890006	R630	true
160630000	#NC	true
278365007	D683	true
1659441000000104	#NC	true
35240004	D500	true
394726009	L82X	true
8510008	R268	true
249279003	R391	true
3135009	H624A	true
160583004	#NC	true
34486009	E059	true
284775008	Z741	true
880529761000119102	J22X	true
986831000000106	#NC	true
44186003	G474	true
162340000	H901	true
1240531000000103	U072	true
707447008	J450	true
185351004	Z028	true
125681006	#NC	true
988811000000102	#NC	true
271825005	P228	true
102589003	I201	true
105529008	Z602	true
162864005	E669	true
976851000000107	#NC	true
46206005	F381	true
164791003	U251	true
70691001	F400	true
119981000146107	U071	true
34486009	E059	true
40917007	R401	true
138389411000119105	U072	true
160592001	F100	true
700449008	E891	true
46206005	F108	true
767641000000109	#NC	true
160729004	#NC	true
1240541000000107	U071	true
160593006	#NC	true
871872001	#NC	true
753651000000107	#NC	true
248241000000107	#NC	true
275954009	R008	true
1324721000000108	Z282	true
46206005	F188	true
91175000	G402	true
267095009	F803	true
271809000	I871	true
405737000	B270	true
371973000	C574	true
165245003	#NC	true
425592004	E972	true
972071000000109	#NC	true
985151000000100	X442	true
823411000000109	#NC	true
198431000000105	F101	true
707447008	J458	true
162763007	#NC	true
1363851000000101	Z281	true
224489008	#NC	true
197541000000101	F191	true
271825005	P221	true
247631000000101	X442	true
46206005	F380	true
1303503001	X442	true
230821000000102	U506	true
419076005	T806	true
365791000000102	#NC	true
976771000000108	#NC	true
59621000	I10X	true
404640003	F458	true
102589003	I209	true
315578005	#NC	true
59621000	O11X	true
162340000	H918	true
386807006	F072	true
228448000	#NC	true
284523002	R042	true
394707001	#NC	true
1324791000000106	Z289	true
90781000119102	R80X	true
185351004	Z023	true
301744001	#NC	true
284523002	J111	true
371973000	C548	true
298347004	#NC	true
160604004	F171	true
408968008	Z304	true
267095009	F986	true
230821000000102	U503	true
957031000000107	#NC	true
527211000000100	E971	true
81953000	I201	true
281239006	J458	true
204761000000103	#NC	true
35240004	E611	true
161898004	R296	true
162340000	H913	true
271809000	R600	true
87522002	D509	true
195967001	J450	true
397540003	H549	true
62744007	P221	true
90176007	J039	true
1324781000000109	Z288	true
292508471000119105	U073	true
394682001	#NC	true
79890006	F500	true
866152006	D695	true
84229001	G933	true
168500000	#NC	true
1484851000000109	#NC	true
90781000119102	N083A	true
1082451000000106	X442	true
268519009	O244	true
315567002	#NC	true
699945003	#NC	true
224228000	#NC	true
860897009	T808	true
1082441000000108	X442	true
57676002	F454	true
868631000000102	X444	true
976831000000100	#NC	true
266925009	Z864	true
408364003	#NC	true
197541000000101	F161	true
3135009	H620A	true
49650001	R301	true
190634004	D511	true
1484841000000106	#NC	true
247931000000109	#NC	true
21522001	R101	true
267095009	F809	true
26079004	G252	true
366241000000106	#NC	true
119731000146105	U072	true
82302008	F171	true
160636006	#NC	true
161524000	Z870	true
161034004	#NC	true
190634004	D510	true
267095009	F801	true
34486009	E052	true
228367002	#NC	true
201441000000107	#NC	true
197541000000101	F131	true
1324711000000102	Z887	true
77176002	F171	true
882784691000119100	J128	true
228446001	#NC	true
275937001	Z809	true
219006	Z721	true
723620004	Z268	true
1092581000000103	#NC	true
160871009	#NC	true
785889008	#NC	true
272028008	R430	true
247472004	L509	true
160619003	#NC	true
171126009	Z111	true
195967001	J698	true
73438004	Z560	true
1324681000000101	X443	true
91175000	G401	true
119751000146104	U071	true
91175000	G408	true
138389411000119105	U071	true
160700001	#NC	true
762261000000105	#NC	true
134276005	#NC	true
59621000	O102	true
20430005	#NC	true
707447008	J459	true
95388000	R521	true
240091000000105	H538	true
591000119102	Z282	true
404640003	R42X	true
169240004	#NC	true
271825005	F453	true
49882001	B088	true
11466000	R172	true
81548002	#NC	true
91175000	G407	true
266921000	Z864	true
248171000000108	#NC	true
722499006	#NC	true
44186003	G470	true
386661006	R502	true
197541000000101	F151	true
267095009	R470	true
44186003	F513	true
274668005	R073	true
90176007	J350	true
414285001	Z910	true
134277001	#NC	true
427970008	E054	true
190634004	D518	true
138389411000119105	J208	true
233604007	J172A	true
987891000000105	Y98X	true
198421000000108	F101	true
127013003	N083A	true
4386001	J980	true
723620004	U076	true
1082441000000108	X443	true
840539006	U071	true
28743005	R05X	true
162340000	H919	true
867331000000107	E550	true
160936008	#NC	true
76571007	R572	true
266923002	Z864	true
170763003	#NC	true
134271000	#NC	true
723620004	Z279	true
520591000000105	#NC	true
1240561000000108	G934	true
102589003	R073	true
68566005	P393	true
59621000	I110	true
161036002	#NC	true
407645004	R42X	true
396275006	M198	true
224484003	#NC	true
34713006	E550	true
840544004	U072	true
397540003	H544	true
162340000	H912	true
407642001	#NC	true
767661000000105	#NC	true
433144002	N183	true
119751000146104	U072	true
102589003	I208	true
397540003	H542	true
492191000000103	Z864	true
267095009	F841	true
102589003	I200	true
164791003	U254	true
162128006	R391	true
119741000146102	U072	true
315588006	#NC	true
95394008	T808	true
40917007	R410	true
866152006	B972	true
44186003	G473	true
836861000000101	#NC	true
520471000000105	#NC	true
163001005	R008	true
404640003	F448	true
976971000000106	#NC	true
26079004	G255	true
21522001	R102	true
266882009	#NC	true
247472004	L502	true
386807006	R413	true
162340000	H906	true
394873005	#NC	true
438825005	Z824	true
697990000	R438	true
119731000146105	B332	true
520391000000100	#NC	true
228368007	#NC	true
169254007	#NC	true
405737000	J028	true
160474007	Z848	true
315579002	#NC	true
46206005	F198	true
1187604002	#NC	true
286363002	#NC	true
165324008	#NC	true
407652002	#NC	true
1321691000000102	#NC	true
986751000000107	#NC	true
472971004	Z875	true
1024711000000103	#NC	true
415803005	#NC	true
275937001	Z800	true
198061000000105	#NC	true
415805003	#NC	true
367336001	X352	true
760661000000106	#NC	true
674814021000119106	U071	true
267036007	F453	true
190634004	D512	true
371973000	C539	true
20295000	#NC	true
373251000000108	#NC	true
1325171000000109	U071	true
46206005	F118	true
247641000000105	X443	true
420038007	R452	true
160303001	Z833	true
520421000000106	#NC	true
59621000	I130	true
716186003	#NC	true
56717001	O980	true
91175000	R568	true
230821000000102	U502	true
162158000	N898	true
11466000	R189	true
34486009	E055	true
76334006	X374	true
370205009	#NC	true
134284009	#NC	true
405737000	A360	true
384241000000100	#NC	true
870591003	M628	true
271825005	P229	true
224491000	#NC	true
27942005	R578	true
26079004	G254	true
51476001	J311	true
165650003	#NC	true
527211000000100	E973	true
405737000	J029	true
367336001	X384	true
91175000	R560	true
870589006	B972	true
1443911000000106	#NC	true
91175000	G405	true
267068004	#NC	true
275937001	Z801	true
267038008	R601	true
1751061000000103	#NC	true
26079004	T561	true
279039007	G551A	true
48694002	#NC	true
59621000	O103	true
414205003	Z804	true
1324751000000103	Z281	true
370157003	#NC	true
866151004	U071	true
26079004	F444	true
195967001	J82X	true
44186003	F511	true
407648002	#NC	true
700412002	#NC	true
409137002	#NC	true
197927001	P001	true
160357008	Z824	true
870589006	N179	true
75088002	R398	true
266922007	Z864	true
401141001	#NC	true
297216006	#NC	true
91175000	G400	true
161527007	Z870	true
3135009	H609	true
84229001	O268	true
49650001	R300	true
160632008	#NC	true
422400008	R11X	true
267036007	R068	true
288576002	#NC	true
160633003	#NC	true
91175000	I64X	true
427625003	E973	true
307126008	#NC	true
44186003	G472	true
371973000	C530	true
204801000000108	#NC	true
405737000	J111	true
90781000119102	R80X	true
419760006	N761	true
84229001	R53X	true
11466000	R179	true
505001000000109	X442	true
371973000	C543	true
271825005	P220	true
301807007	S625	true
35240004	D508	true
1325181000000106	U071	true
131148009	D699	true
160870005	#NC	true
72934000	N771A	true
195951007	J441	true
367336001	X373	true
160943002	#NC	true
63901009	F454	true
26079004	G250	true
162171002	#NC	true
34486009	E062	true
128869009	B86X	true
870590002	J9600	true
160726006	Z602	true
16090571000119109	Z575	true
125605004	T1420	true
82423001	R521	true
863894003	T808	true
1240541000000107	J069	true
866151004	D728	true
247602005	#NC	true
160314003	Z834	true
371973000	C531	true
131148009	D698	true
719563003	Z748	true
870590002	U072	true
1240531000000103	U071	true
95388000	Y848	true
422650009	Z598	true
81953000	R070	true
1240561000000108	U071	true
880529761000119102	B972	true
970501000000106	#NC	true
397540003	H546	true
1321111000000101	Z038	true
185351004	Z027	true
228525007	Z587	true
413759008	#NC	true
249294004	#NC	true
195967001	J451	true
297250002	#NC	true
371973000	C540	true
394923006	#NC	true
160685001	R263	true
381751000000106	#NC	true
405737000	A691	true
46206005	F128	true
1082451000000106	X443	true
138389411000119105	B972	true
1324781000000109	Z289	true
281017002	R391	true
1067061000000104	#NC	true
707445000	J459	true
15920121000119103	Y599	true
165241007	#NC	true
315582007	#NC	true
77692006	F511	true
76334006	X385	true
160606002	F171	true
26079004	G251	true
866151004	D728	true
131148009	P53X	true
315568007	#NC	true
976811000000108	#NC	true
429740004	Z803	true
68235000	J348	true
225469004	#NC	true
34486009	I438A	true
247441003	L548A	true
976691000000100	#NC	true
34486009	I438A	true
862731000000105	#NC	true
394872000	#NC	true
448765001	R634	true
247472004	L506	true
102589003	R071	true
161138004	Z559	true
870591003	B972	true
8517006	Z864	true
125605004	T1421	true
34713006	E559	true
276039008	#NC	true
866152006	U072	true
707445000	J450	true
77692006	G471	true
870590002	J9600	true
963071000000109	#NC	true
225835008	#NC	true
404903008	#NC	true
275742001	R827	true
985151000000100	X448	true
908781000000104	#NC	true
91175000	G403	true
408529006	#NC	true
1137690000	#NC	true
304687006	#NC	true
25064002	R51X	true
91175000	G409	true
46206005	F388	true
880529761000119102	U071	true
275937001	Z807	true
386661006	P819	true
302757007	#NC	true
160584005	#NC	true
127013003	N083A	true
882784691000119100	B972	true
160616005	#NC	true
473127005	Z038	true
315572006	#NC	true
1324791000000106	Z288	true
407656004	#NC	true
247472004	L500	true
405737000	B088	true
858301000000107	O998	true
160680006	#NC	true
674814021000119106	U072	true
707445000	J458	true
230821000000102	U504	true
6471006	R458	true
863910007	T808	true
233604007	J178A	true
119741000146102	B308D	true
386661006	P810	true
184156005	#NC	true
48782003	O808	true
396275006	M199	true
315569004	#NC	true
288231000119101	Z636	true
267036007	I500	true
38628009	#NC	true
420174000	Z910	true
284523002	R05X	true
866151004	B972	true
700449008	R739	true
87522002	D501	true
195967001	J60X	true
279039007	M511D	true
81953000	R073	true
90560007	M109	true
162053006	R103	true
285116001	#NC	true
278528006	R220	true
1240561000000108	U072	true
268519009	E119	true
986781000000101	#NC	true
162116003	R35X	true
81953000	I208	true
1240571000000101	U071	true
417284009	Z722	true
315581000	#NC	true
284523002	F453	true
160684002	R263	true
53496003	E123	true
224213000	#NC	true
134406006	#NC	true
160940004	#NC	true
405737000	B278	true
134267003	#NC	true
312894000	M858	true
281239006	J459	true
870591003	M628	true
44186003	G478	true
197541000000101	F121	true
401067009	Z824	true
228447005	#NC	true
870589006	U072	true
263897001	F489	true
1300731000000106	U072	true
406506008	F909	true
985151000000100	X444	true
419760006	N760	true
300913006	Z910	true
401228008	#NC	true
59621000	I139	true
32911000	Z590	true
882784691000119100	U071	true
197541000000101	F181	true
307541003	R398	true
394681008	#NC	true
195967001	A162	true
818091000000106	#NC	true
267036007	P221	true
9826008	H109	true
315584008	#NC	true
62315008	K529	true
182856006	#NC	true
228158008	R262	true
301743007	#NC	true
297241004	Z825	true
440583007	#NC	true
84229001	F430	true
160637002	#NC	true
267036007	R060	true
161922009	#NC	true
866152006	U071	true
281239006	J46X	true
1484821000000104	#NC	true
866152006	D695	true
49882001	B09X	true
131148009	R58X	true
397540003	H543	true
46206005	F348	true
44186003	F518	true
441092009	#NC	true
134275009	#NC	true
182891003	#NC	true
91936005	Z880	true
44186003	F515	true
391097003	Z848	true
286378009	#NC	true
135839007	#NC	true
249983008	#NC	true
230821000000102	U501	true
195967001	J628	true
59621000	P000	true
105526001	#NC	true
46206005	F39X	true
247472004	L501	true
248213001	#NC	true
197927001	O862	true
1240541000000107	B972	true
161148002	#NC	true
408575003	#NC	true
268519009	E129	true
82423001	R522	true
162999005	#NC	true
298345007	#NC	true
160906004	#NC	true
13791008	R54X	true
1324751000000103	Z282	true
267095009	F802	true
405737000	A158	true
228524006	Z587	true
247472004	L508	true
160937004	#NC	true
282315002	#NC	true
68566005	O234	true
161719001	#NC	true
102589003	R074	true
1321681000000104	#NC	true
102589003	R072	true
11466000	R181	true
66857006	R042	true
1240571000000101	A083	true
204901000000100	#NC	true
102589003	R070	true
1326341000000105	#NC	true
224486001	#NC	true
405737000	A545	true
29857009	R072	true
240451000000106	Z743	true
197927001	N390	true
34713006	E648	true
430705002	Z804	true
34486009	E058	true
160377001	Z825	true
427970008	E058	true
43783005	Z721	true
366121000000108	#NC	true
371973000	C55X	true
985151000000100	X443	true
422587007	R11X	true
134285005	#NC	true
129065005	Z741	true
16090571000119109	Z574	true
198130006	O235	true
844341000000104	#NC	true
1324691000000104	X443	true
976951000000102	#NC	true
315583002	#NC	true
868651000000109	X444	true
1324601000000106	#NC	true
81953000	R074	true
68566005	N390	true
986811000000103	#NC	true
371973000	C570	true
1324791000000106	Z280	true
407650005	#NC	true
370208006	#NC	true
427970008	E051	true
224490004	#NC	true
406506008	F908	true
34713006	M838	true
427970008	E050	true
416727009	#NC	true
160620009	Z864	true
34486009	E051	true
134280000	#NC	true
195967001	J385	true
237504004	E078	true
30473006	R102	true
406506008	F900	true
771941000000102	#NC	true
506401000000109	#NC	true
386661006	O864	true
160363004	Z820	true
225478005	#NC	true
164854000	#NC	true
195967001	J64X	true
11833005	R05X	true
315566006	#NC	true
197321007	K760	true
230821000000102	U508	true
413764007	#NC	true
46206005	F168	true
976731000000106	#NC	true
168541005	#NC	true
105531004	Z591	true
315575008	#NC	true
76067001	R067	true
213257006	#HLT	true
160654005	#NC	true
414941008	B351	true
160274005	#NC	true
190634004	D519	true
1268646002	#NC	true
413761004	#NC	true
193462001	F510	true
87522002	D508	true
1082461000000109	X442	true
957481000000103	#NC	true
401065001	#NC	true
428415003	#NC	true
190634004	E648	true
397540003	H541	true
59978006	F171	true
963051000000100	#NC	true
723620004	Z238	true
840539006	U072	true